# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		316200		1157.9678
1.0		1.0		1.0		-1		316201		1370.73269169
1.0		1.0		1.0		-1		316202		1186.81046695
1.0		1.0		1.0		-1		316203		1078.6347365
1.0		1.0		1.0		-1		316204		2433.00628954
1.0		1.0		1.0		-1		316205		1349.77628087
1.0		1.0		1.0		-1		316206		1194.18362059
1.0		1.0		1.0		-1		316207		1155.81507686
1.0		1.0		1.0		-1		316208		1033.47682616
1.0		1.0		1.0		-1		316209		1151.63496249
1.0		1.0		1.0		-1		316210		906.36837932
1.0		1.0		1.0		-1		316211		748.629730992
1.0		1.0		1.0		-1		316212		1023.93515508
1.0		1.0		1.0		-1		316213		906.588335015
1.0		1.0		1.0		-1		316214		1412.10293084
1.0		1.0		1.0		-1		316215		915.966422824
1.0		1.0		1.0		-1		316216		915.13928716
1.0		1.0		1.0		-1		316217		1427.20190037
1.0		1.0		1.0		-1		316218		991.361250595
1.0		1.0		1.0		-1		316219		1195.27726336
1.0		1.0		1.0		-1		316220		997.812286391
1.0		1.0		1.0		-1		316221		981.383658835
1.0		1.0		1.0		-1		316222		1058.43592091
1.0		1.0		1.0		-1		316223		1293.4566057
1.0		1.0		1.0		-1		316224		1043.70329784
1.0		1.0		1.0		-1		316225		1192.73362272
1.0		1.0		1.0		-1		316226		1090.40480373
1.0		1.0		1.0		-1		316227		1058.21586925
1.0		1.0		1.0		-1		316228		1148.16025438
1.0		1.0		1.0		-1		316229		1750.72048001
1.0		1.0		1.0		-1		316230		1381.55239834
1.0		1.0		1.0		-1		316231		649.857020982
1.0		1.0		1.0		-1		316232		1012.76786971
1.0		1.0		1.0		-1		316233		1135.42282322
1.0		1.0		1.0		-1		316234		1226.47439267
1.0		1.0		1.0		-1		316235		1002.30441356
1.0		1.0		1.0		-1		316236		985.23752868
1.0		1.0		1.0		-1		316237		1358.36095096
1.0		1.0		1.0		-1		316238		1220.09630105
1.0		1.0		1.0		-1		316239		945.053308675
1.0		1.0		1.0		-1		316240		1223.5516528
1.0		1.0		1.0		-1		316241		2214.97918036
1.0		1.0		1.0		-1		316242		1193.87482953
1.0		1.0		1.0		-1		316243		1113.65343539
1.0		1.0		1.0		-1		316244		1226.63503835
1.0		1.0		1.0		-1		316245		1055.8516286
1.0		1.0		1.0		-1		316246		1381.11931033
1.0		1.0		1.0		-1		316247		1330.19046938
1.0		1.0		1.0		-1		316248		819.85050883
1.0		1.0		1.0		-1		316249		1668.25493716
1.0		1.0		1.0		-1		316250		748.403854451
1.0		1.0		1.0		-1		316251		1220.54750309
1.0		1.0		1.0		-1		316252		1093.4777701
1.0		1.0		1.0		-1		316253		1102.55507606
1.0		1.0		1.0		-1		316254		754.800390053
1.0		1.0		1.0		-1		316255		1068.53137856
1.0		1.0		1.0		-1		316256		1266.52440161
1.0		1.0		1.0		-1		316257		1098.06777876
1.0		1.0		1.0		-1		316258		1097.0979886
1.0		1.0		1.0		-1		316259		1060.65453462
1.0		1.0		1.0		-1		316260		1103.48841551
1.0		1.0		1.0		-1		316261		1251.27181115
1.0		1.0		1.0		-1		316262		-1557.7863973
1.0		1.0		1.0		-1		316263		1333.37496264
1.0		1.0		1.0		-1		316264		962.98315089
1.0		1.0		1.0		-1		316265		939.920583678
1.0		1.0		1.0		-1		316266		1021.71451377
1.0		1.0		1.0		-1		316267		1154.22974317
1.0		1.0		1.0		-1		316268		1220.05238471
1.0		1.0		1.0		-1		316269		1237.69686442
1.0		1.0		1.0		-1		316270		1016.92193008
1.0		1.0		1.0		-1		316271		976.576581373
1.0		1.0		1.0		-1		316272		1732.52228489
1.0		1.0		1.0		-1		316273		983.528461963
1.0		1.0		1.0		-1		316274		1207.46462552
1.0		1.0		1.0		-1		316275		1064.60791212
1.0		1.0		1.0		-1		316276		1110.61255375
1.0		1.0		1.0		-1		316277		1213.88577049
1.0		1.0		1.0		-1		316278		1475.58841755
1.0		1.0		1.0		-1		316279		887.407129912
1.0		1.0		1.0		-1		316280		983.304231489
1.0		1.0		1.0		-1		316281		1069.67446735
1.0		1.0		1.0		-1		316282		915.13928716
1.0		1.0		1.0		-1		316283		1050.61766837
1.0		1.0		1.0		-1		316284		1275.00362731
1.0		1.0		1.0		-1		316285		1065.31695019
1.0		1.0		1.0		-1		316286		1024.13939219
1.0		1.0		1.0		-1		316287		1501.50462269
1.0		1.0		1.0		-1		316288		1000.67373445
1.0		1.0		1.0		-1		316289		757.140345655
1.0		1.0		1.0		-1		316290		999.451439174
1.0		1.0		1.0		-1		316291		1087.0811373
1.0		1.0		1.0		-1		316292		1080.896569
1.0		1.0		1.0		-1		316293		1011.57839346
1.0		1.0		1.0		-1		316294		1306.60770755
1.0		1.0		1.0		-1		316295		1334.36026077
1.0		1.0		1.0		-1		316296		1209.72274472
1.0		1.0		1.0		-1		316297		1074.28490853
1.0		1.0		1.0		-1		316298		1097.56921632
1.0		1.0		1.0		-1		316299		1128.36608467
1.0		1.0		1.0		-1		316300		1348.1031316
1.0		1.0		1.0		-1		306000		1153.5677911
1.0		1.0		1.0		-1		306001		1158.53661077
1.0		1.0		1.0		-1		306002		1153.93891828
1.0		1.0		1.0		-1		306003		1148.99237222
1.0		1.0		1.0		-1		306004		1149.60782532
1.0		1.0		1.0		-1		306005		1157.03411483
1.0		1.0		1.0		-1		306006		1141.24351577
1.0		1.0		1.0		-1		306007		1153.02623334
1.0		1.0		1.0		-1		306008		1149.77206291
1.0		1.0		1.0		-1		306009		1158.79051032
1.0		1.0		1.0		-1		306010		1153.03096703
1.0		1.0		1.0		-1		306011		1148.68461002
1.0		1.0		1.0		-1		306012		1151.59702293
1.0		1.0		1.0		-1		306013		1150.38382599
1.0		1.0		1.0		-1		306014		1152.82908125
1.0		1.0		1.0		-1		306015		1162.08367207
1.0		1.0		1.0		-1		306016		1149.91951162
1.0		1.0		1.0		-1		306017		1143.5325163
1.0		1.0		1.0		-1		306018		1156.9105753
1.0		1.0		1.0		-1		306019		1150.85987468
1.0		1.0		1.0		-1		306020		1148.47674513
1.0		1.0		1.0		-1		306021		1154.75188341
1.0		1.0		1.0		-1		306022		1153.76147618
1.0		1.0		1.0		-1		306023		1138.66321175
1.0		1.0		1.0		-1		306024		1157.93483204
1.0		1.0		1.0		-1		306025		1158.04090132
1.0		1.0		1.0		-1		306026		1153.24268898
1.0		1.0		1.0		-1		306027		1154.24252651
1.0		1.0		1.0		-1		306028		1143.57257413
1.0		1.0		1.0		-1		306029		1165.07304632
1.0		1.0		1.0		-1		306030		1167.61965428
1.0		1.0		1.0		-1		306031		1145.0438549
1.0		1.0		1.0		-1		306032		1136.83091098
1.0		1.0		1.0		-1		306033		1212.53407127
1.0		1.0		1.0		-1		306034		1122.97462992
1.0		1.0		1.0		-1		306035		1212.10965611
1.0		1.0		1.0		-1		306036		1184.34878997
1.0		1.0		1.0		-1		306037		1126.75503887
1.0		1.0		1.0		-1		306038		1032.28125757
1.0		1.0		1.0		-1		306039		1146.05829692
1.0		1.0		1.0		-1		306040		1144.80667847
1.0		1.0		1.0		-1		306041		1155.91620467
1.0		1.0		1.0		-1		306042		1132.19869266
1.0		1.0		1.0		-1		306043		1167.55163001
1.0		1.0		1.0		-1		306044		1154.17356387
1.0		1.0		1.0		-1		306045		1142.85956757
1.0		1.0		1.0		-1		306046		1172.82350928
1.0		1.0		1.0		-1		306047		1173.77796351
1.0		1.0		1.0		-1		306048		1193.39302098
1.0		1.0		1.0		-1		306049		1184.49623931
1.0		1.0		1.0		-1		306050		1146.50831368
1.0		1.0		1.0		-1		306051		1146.01636144
1.0		1.0		1.0		-1		306052		1173.4062915
1.0		1.0		1.0		-1		306053		1147.44048943
1.0		1.0		1.0		-1		306054		1138.66295598
1.0		1.0		1.0		-1		306055		1130.17763709
1.0		1.0		1.0		-1		306056		1088.1354552
1.0		1.0		1.0		-1		306057		1149.69239524
1.0		1.0		1.0		-1		306058		1147.93042965
1.0		1.0		1.0		-1		306059		1122.41429411
1.0		1.0		1.0		-1		306060		1130.94879436
1.0		1.0		1.0		-1		306061		1169.64800171
1.0		1.0		1.0		-1		306062		1157.98038313
1.0		1.0		1.0		-1		306063		1132.18538709
1.0		1.0		1.0		-1		306064		1157.2243885
1.0		1.0		1.0		-1		306065		1171.02154123
1.0		1.0		1.0		-1		306066		1109.94260354
1.0		1.0		1.0		-1		306067		1153.02000995
1.0		1.0		1.0		-1		306068		1128.05486913
1.0		1.0		1.0		-1		306069		1162.11834953
1.0		1.0		1.0		-1		306070		1135.52621411
1.0		1.0		1.0		-1		306071		1153.18704195
1.0		1.0		1.0		-1		306072		1141.95052639
1.0		1.0		1.0		-1		306073		1146.78209433
1.0		1.0		1.0		-1		306074		1154.85638991
1.0		1.0		1.0		-1		306075		1129.65142145
1.0		1.0		1.0		-1		306076		1151.27883925
1.0		1.0		1.0		-1		306077		1161.55696105
1.0		1.0		1.0		-1		306078		1164.13952716
1.0		1.0		1.0		-1		306079		1157.53726107
1.0		1.0		1.0		-1		306080		1157.27781615
1.0		1.0		1.0		-1		306081		1154.71083844
1.0		1.0		1.0		-1		306082		1157.56090195
1.0		1.0		1.0		-1		306083		1152.87588132
1.0		1.0		1.0		-1		306084		1150.59676276
1.0		1.0		1.0		-1		306085		1157.40481086
1.0		1.0		1.0		-1		306086		1157.66638707
1.0		1.0		1.0		-1		306087		1153.9207229
1.0		1.0		1.0		-1		306088		1149.05711118
1.0		1.0		1.0		-1		306089		1152.70413277
1.0		1.0		1.0		-1		306090		1145.42736873
1.0		1.0		1.0		-1		306091		1157.44889341
1.0		1.0		1.0		-1		306092		1155.38461666
1.0		1.0		1.0		-1		306093		1150.57878939
1.0		1.0		1.0		-1		306094		1151.27831928
1.0		1.0		1.0		-1		306095		1152.22396032
1.0		1.0		1.0		-1		306096		1150.31379948
1.0		1.0		1.0		-1		306097		1147.25596269
1.0		1.0		1.0		-1		306098		1153.51906377
1.0		1.0		1.0		-1		306099		1157.97158496
1.0		1.0		1.0		-1		306100		1155.16070641
1.0		1.0		1.0		-1		306101		1116.89979077
1.0		1.0		1.0		-1		306102		1208.28439659
1.0		1.0		1.0		-1		322500		956.281925931
1.0		1.0		1.0		-1		322700		1022.44354883
1.0		1.0		1.0		-1		322900		1027.44171884
1.0		1.0		1.0		-1		323100		1064.32391193
1.0		1.0		1.0		-1		323300		1138.36972819
1.0		1.0		1.0		-1		323500		1160.26624521
1.0		1.0		1.0		-1		323700		1236.96945347
1.0		1.0		1.0		-1		323900		1271.73166087
1.0		1.0		1.0		-1		305800		1123.55795339
1.0		1.0		1.0		-1		305801		1122.0347465
1.0		1.0		1.0		-1		305802		1128.72352189
1.0		1.0		1.0		-1		305803		1116.43708009
1.0		1.0		1.0		-1		305804		1122.42466593
1.0		1.0		1.0		-1		305805		1128.3982297
1.0		1.0		1.0		-1		305806		1114.085205
1.0		1.0		1.0		-1		305807		1121.57683599
1.0		1.0		1.0		-1		305808		1122.61038139
1.0		1.0		1.0		-1		305809		1125.10863098
1.0		1.0		1.0		-1		305810		1110.57953326
1.0		1.0		1.0		-1		305811		1111.13315947
1.0		1.0		1.0		-1		305812		1125.26619
1.0		1.0		1.0		-1		305813		1126.98236932
1.0		1.0		1.0		-1		305814		1129.95585307
1.0		1.0		1.0		-1		305815		1117.09460626
1.0		1.0		1.0		-1		305816		1134.86063906
1.0		1.0		1.0		-1		305817		1114.42972693
1.0		1.0		1.0		-1		305818		1123.8255575
1.0		1.0		1.0		-1		305819		1117.74088669
1.0		1.0		1.0		-1		305820		1118.49329077
1.0		1.0		1.0		-1		305821		1141.67470353
1.0		1.0		1.0		-1		305822		1130.61046967
1.0		1.0		1.0		-1		305823		1127.0285933
1.0		1.0		1.0		-1		305824		1129.78178526
1.0		1.0		1.0		-1		305825		1112.62554058
1.0		1.0		1.0		-1		305826		1122.21175478
1.0		1.0		1.0		-1		305827		1127.47110539
1.0		1.0		1.0		-1		305828		1122.94353389
1.0		1.0		1.0		-1		305829		1131.95257701
1.0		1.0		1.0		-1		305830		1111.71991116
1.0		1.0		1.0		-1		305831		1099.25890981
1.0		1.0		1.0		-1		305832		1124.9898098
1.0		1.0		1.0		-1		305833		1132.18098696
1.0		1.0		1.0		-1		305834		1112.07471669
1.0		1.0		1.0		-1		305835		1119.35125289
1.0		1.0		1.0		-1		305836		1068.50910008
1.0		1.0		1.0		-1		305837		1172.43803522
1.0		1.0		1.0		-1		305838		1058.40331803
1.0		1.0		1.0		-1		305839		1096.65866336
1.0		1.0		1.0		-1		305840		1082.13118048
1.0		1.0		1.0		-1		305841		1132.30302887
1.0		1.0		1.0		-1		305842		1135.3136774
1.0		1.0		1.0		-1		305843		1108.73508669
1.0		1.0		1.0		-1		305844		1171.04798898
1.0		1.0		1.0		-1		305845		1138.21911581
1.0		1.0		1.0		-1		305846		1152.91893269
1.0		1.0		1.0		-1		305847		1137.9565496
1.0		1.0		1.0		-1		305848		1122.48168351
1.0		1.0		1.0		-1		305849		1146.66516591
1.0		1.0		1.0		-1		305850		1135.98662238
1.0		1.0		1.0		-1		305851		1114.6844016
1.0		1.0		1.0		-1		305852		1175.47522037
1.0		1.0		1.0		-1		305853		1071.22813754
1.0		1.0		1.0		-1		305854		1115.62391501
1.0		1.0		1.0		-1		305855		1098.48672917
1.0		1.0		1.0		-1		305856		1126.66400018
1.0		1.0		1.0		-1		305857		1136.65402238
1.0		1.0		1.0		-1		305858		1150.39384384
1.0		1.0		1.0		-1		305859		1127.53504152
1.0		1.0		1.0		-1		305860		1127.79650415
1.0		1.0		1.0		-1		305861		1134.73650007
1.0		1.0		1.0		-1		305862		1129.59191573
1.0		1.0		1.0		-1		305863		1111.84960289
1.0		1.0		1.0		-1		305864		1128.42941143
1.0		1.0		1.0		-1		305865		1114.13627854
1.0		1.0		1.0		-1		305866		1131.5637141
1.0		1.0		1.0		-1		305867		1129.76767732
1.0		1.0		1.0		-1		305868		1121.05230904
1.0		1.0		1.0		-1		305869		1110.5224025
1.0		1.0		1.0		-1		305870		1137.98293367
1.0		1.0		1.0		-1		305871		1133.67956936
1.0		1.0		1.0		-1		305872		1120.63031607
1.0		1.0		1.0		-1		305873		1131.04392597
1.0		1.0		1.0		-1		305874		1128.32951429
1.0		1.0		1.0		-1		305875		1106.79065746
1.0		1.0		1.0		-1		305876		1110.42416502
1.0		1.0		1.0		-1		305877		1108.13928235
1.0		1.0		1.0		-1		305878		1153.02008082
1.0		1.0		1.0		-1		305879		1140.05345767
1.0		1.0		1.0		-1		305880		1107.72731829
1.0		1.0		1.0		-1		305881		1112.94280663
1.0		1.0		1.0		-1		305882		1120.45911595
1.0		1.0		1.0		-1		305883		1120.16051029
1.0		1.0		1.0		-1		305884		1113.48423873
1.0		1.0		1.0		-1		305885		1124.00406903
1.0		1.0		1.0		-1		305886		1120.26580692
1.0		1.0		1.0		-1		305887		1120.33855867
1.0		1.0		1.0		-1		305888		1132.34055152
1.0		1.0		1.0		-1		305889		1117.02169178
1.0		1.0		1.0		-1		305890		1125.36604078
1.0		1.0		1.0		-1		305891		1125.60421421
1.0		1.0		1.0		-1		305892		1119.90827651
1.0		1.0		1.0		-1		305893		1128.67164231
1.0		1.0		1.0		-1		305894		1119.7405074
1.0		1.0		1.0		-1		305895		1133.45015746
1.0		1.0		1.0		-1		305896		1117.19385411
1.0		1.0		1.0		-1		305897		1127.65576528
1.0		1.0		1.0		-1		305898		1126.4623198
1.0		1.0		1.0		-1		305899		1128.23661427
1.0		1.0		1.0		-1		305900		1124.30093306
1.0		1.0		1.0		-1		305901		1114.40935323
1.0		1.0		1.0		-1		305902		1177.08229234
1.0		1.0		1.0		-1		13000		1003.39341479
1.0		1.0		1.0		-1		13001		999.647175842
1.0		1.0		1.0		-1		13002		999.872785653
1.0		1.0		1.0		-1		13003		996.14462916
1.0		1.0		1.0		-1		13004		1002.79096698
1.0		1.0		1.0		-1		13005		1000.0508369
1.0		1.0		1.0		-1		13006		995.744247922
1.0		1.0		1.0		-1		13007		993.602440768
1.0		1.0		1.0		-1		13008		1008.51793059
1.0		1.0		1.0		-1		13009		1005.61031035
1.0		1.0		1.0		-1		13010		999.948278104
1.0		1.0		1.0		-1		13011		1012.39906999
1.0		1.0		1.0		-1		13012		985.152172886
1.0		1.0		1.0		-1		13013		1004.87132059
1.0		1.0		1.0		-1		13014		1005.46045789
1.0		1.0		1.0		-1		13015		1005.82593827
1.0		1.0		1.0		-1		13016		994.043716832
1.0		1.0		1.0		-1		13017		1013.76576986
1.0		1.0		1.0		-1		13018		992.59289392
1.0		1.0		1.0		-1		13019		1012.47123489
1.0		1.0		1.0		-1		13020		994.705991672
1.0		1.0		1.0		-1		13021		1000.833833
1.0		1.0		1.0		-1		13022		1004.84360385
1.0		1.0		1.0		-1		13023		1010.37814253
1.0		1.0		1.0		-1		13024		995.69126624
1.0		1.0		1.0		-1		13025		1000.84555999
1.0		1.0		1.0		-1		13026		1005.44313702
1.0		1.0		1.0		-1		13027		1000.12949309
1.0		1.0		1.0		-1		13028		1008.87308306
1.0		1.0		1.0		-1		13029		1001.04596851
1.0		1.0		1.0		-1		13030		1004.84830172
1.0		1.0		1.0		-1		13031		1009.04965127
1.0		1.0		1.0		-1		13032		994.583457564
1.0		1.0		1.0		-1		13033		1012.69526191
1.0		1.0		1.0		-1		13034		995.01701474
1.0		1.0		1.0		-1		13035		1016.64655251
1.0		1.0		1.0		-1		13036		992.039136284
1.0		1.0		1.0		-1		13037		1021.68914448
1.0		1.0		1.0		-1		13038		983.019060539
1.0		1.0		1.0		-1		13039		1025.98429683
1.0		1.0		1.0		-1		13040		977.567471148
1.0		1.0		1.0		-1		13041		1001.5787321
1.0		1.0		1.0		-1		13042		1005.31007148
1.0		1.0		1.0		-1		13043		1008.06709083
1.0		1.0		1.0		-1		13044		998.619662576
1.0		1.0		1.0		-1		13045		992.010463749
1.0		1.0		1.0		-1		13046		1006.51822373
1.0		1.0		1.0		-1		13047		1008.71679924
1.0		1.0		1.0		-1		13048		997.947852556
1.0		1.0		1.0		-1		13049		1006.14391707
1.0		1.0		1.0		-1		13050		1001.29796197
1.0		1.0		1.0		-1		13051		1002.94539899
1.0		1.0		1.0		-1		13052		1006.04523084
1.0		1.0		1.0		-1		13053		998.096492731
1.0		1.0		1.0		-1		13054		993.736938553
1.0		1.0		1.0		-1		13055		994.378828328
1.0		1.0		1.0		-1		13056		1028.8274811
1.0		1.0		1.0		-1		13065		963.529357517
1.0		1.0		1.0		-1		13069		1044.39663363
1.0		1.0		1.0		-1		13100		1005.71804269
1.0		1.0		1.0		-1		13101		1006.14263484
1.0		1.0		1.0		-1		13102		1007.19804518
1.0		1.0		1.0		-1		13103		997.175934025
1.0		1.0		1.0		-1		13104		1005.09240122
1.0		1.0		1.0		-1		13105		1006.78706408
1.0		1.0		1.0		-1		13106		1006.25539874
1.0		1.0		1.0		-1		13107		1008.6444064
1.0		1.0		1.0		-1		13108		1001.80150667
1.0		1.0		1.0		-1		13109		1002.27044012
1.0		1.0		1.0		-1		13110		1008.67995435
1.0		1.0		1.0		-1		13111		994.432657751
1.0		1.0		1.0		-1		13112		1013.72966088
1.0		1.0		1.0		-1		13113		1002.25655453
1.0		1.0		1.0		-1		13114		1004.80733576
1.0		1.0		1.0		-1		13115		1024.43201481
1.0		1.0		1.0		-1		13116		979.001548481
1.0		1.0		1.0		-1		13117		1029.48922002
1.0		1.0		1.0		-1		13118		978.566186501
1.0		1.0		1.0		-1		13119		1013.28980168
1.0		1.0		1.0		-1		13120		997.644481807
1.0		1.0		1.0		-1		13121		1008.79436414
1.0		1.0		1.0		-1		13122		999.081324357
1.0		1.0		1.0		-1		13123		998.667873858
1.0		1.0		1.0		-1		13124		1012.30609331
1.0		1.0		1.0		-1		13125		1003.60536364
1.0		1.0		1.0		-1		13126		1006.78381903
1.0		1.0		1.0		-1		13127		1007.83545203
1.0		1.0		1.0		-1		13128		1002.62805275
1.0		1.0		1.0		-1		13129		997.581021835
1.0		1.0		1.0		-1		13130		1008.55273646
1.0		1.0		1.0		-1		13131		1005.34745041
1.0		1.0		1.0		-1		13132		1006.09455976
1.0		1.0		1.0		-1		13133		1007.30600443
1.0		1.0		1.0		-1		13134		1002.05497885
1.0		1.0		1.0		-1		13135		1004.6719882
1.0		1.0		1.0		-1		13136		1007.32924965
1.0		1.0		1.0		-1		13137		1003.81831663
